search_id;user_id;search_query;search_date
874;970;budget app;2025-02-10
875;1934;grocery list;2025-04-05
876;1888;learn english;2025-06-04
877;1746;video editor;2025-01-29
878;248;vpn;2025-05-27
879;594;budget app;2025-05-14
880;314;learn english;2025-04-06
881;625;vpn;2025-03-19
882;603;job search;2025-01-08
883;1621;music player;2025-02-06
884;1606;travel planner;2025-04-18
885;100;crypto tracker;2025-03-14
886;442;fitness tracker;2025-05-06
887;5;learn english;2025-05-21
888;715;photo editor;2025-01-12
889;856;job search;2025-05-27
890;635;travel planner;2025-04-26
891;1844;recipe app;2025-04-07
892;974;puzzle games;2025-02-03
893;1561;music player;2025-05-10
894;1304;meditation app;2025-04-26
895;1367;meditation app;2025-02-08
896;1775;recipe app;2025-01-23
897;1639;puzzle games;2025-06-20
898;1278;video editor;2025-04-10
899;477;language learning;2025-03-28
900;1108;budget app;2025-06-21
901;1823;meditation app;2025-03-13
902;1323;photo editor;2025-02-12
903;1449;free games;2025-05-27
904;1291;crypto tracker;2025-05-24
905;1322;learn english;2025-06-14
906;1146;photo editor;2025-02-19
907;1957;puzzle games;2025-05-19
908;1182;budget app;2025-05-26
909;1069;chat app;2025-05-02
910;1030;free games;2025-01-31
911;1349;grocery list;2025-02-16
912;1971;free games;2025-03-12
913;1612;chat app;2025-03-04
914;1700;travel planner;2025-04-24
915;174;grocery list;2025-06-05
916;657;language learning;2025-05-31
917;93;job search;2025-01-06
918;697;video editor;2025-02-16
919;850;free games;2025-05-16
920;650;language learning;2025-03-07
921;187;learn english;2025-01-26
922;1110;fitness tracker;2025-03-15
923;295;fitness tracker;2025-03-07
924;1574;photo editor;2025-02-09
925;629;video editor;2025-06-23
926;347;budget app;2025-06-07
927;1969;recipe app;2025-02-16
928;56;budget app;2025-03-18
929;799;learn english;2025-03-23
930;292;video editor;2025-03-24
931;529;language learning;2025-01-31
932;107;chat app;2025-03-03
933;1541;puzzle games;2025-05-31
934;485;job search;2025-05-11
935;1541;task manager;2025-04-09
936;1945;learn english;2025-03-10
937;125;recipe app;2025-04-29
938;1133;video editor;2025-01-17
939;992;free games;2025-04-15
940;1298;weather app;2025-01-05
941;552;grocery list;2025-05-31
942;1383;learn english;2025-03-05
943;1563;grocery list;2025-06-16
944;1609;music player;2025-03-19
945;1164;video editor;2025-04-25
946;172;task manager;2025-02-22
947;1604;music player;2025-04-06
948;1107;fitness tracker;2025-03-04
949;1101;video editor;2025-05-23
950;926;budget app;2025-01-01
951;1665;meditation app;2025-06-08
952;593;fitness tracker;2025-01-01
953;124;job search;2025-03-11
954;1225;note taking;2025-06-24
955;779;vpn;2025-06-11
956;436;travel planner;2025-05-11
957;577;budget app;2025-02-11
958;1514;grocery list;2025-05-25
959;144;crypto tracker;2025-01-23
960;810;learn english;2025-02-05
961;1485;grocery list;2025-03-13
962;1799;video editor;2025-02-23
963;1251;task manager;2025-03-23
964;1811;recipe app;2025-06-12
965;536;meditation app;2025-03-11
966;504;recipe app;2025-03-29
967;432;meditation app;2025-06-03
968;673;free games;2025-06-27
969;274;free games;2025-06-05
970;976;free games;2025-01-03
971;1378;fitness tracker;2025-04-16
972;1139;job search;2025-04-11
973;1103;photo editor;2025-06-16
974;1334;photo editor;2025-05-18
975;64;meditation app;2025-06-22
976;253;vpn;2025-04-07
977;1695;puzzle games;2025-04-02
978;793;fitness tracker;2025-06-28
979;18;learn english;2025-04-29
980;759;chat app;2025-04-24
981;20;weather app;2025-01-06
982;1554;note taking;2025-06-24
983;1888;vpn;2025-02-19
984;185;puzzle games;2025-06-10
985;621;weather app;2025-03-01
986;1012;vpn;2025-01-10
987;575;job search;2025-06-30
988;1448;puzzle games;2025-02-23
989;15;chat app;2025-06-13
990;812;learn english;2025-03-13
991;1166;task manager;2025-05-07
992;350;grocery list;2025-02-19
993;1352;travel planner;2025-06-22
994;1398;puzzle games;2025-05-25
995;360;photo editor;2025-05-31
996;263;photo editor;2025-02-02
997;532;travel planner;2025-02-28
998;1805;task manager;2025-03-12
999;393;free games;2025-06-27
1000;1389;grocery list;2025-06-07
1001;518;grocery list;2025-04-27
1002;5;video editor;2025-06-14
1003;1379;budget app;2025-03-24
1004;886;video editor;2025-03-12
1005;250;task manager;2025-04-30
1006;1015;vpn;2025-05-13
1007;1555;budget app;2025-02-27
1008;97;note taking;2025-04-18
1009;1091;meditation app;2025-03-22
1010;11;language learning;2025-02-19
1011;686;photo editor;2025-05-27
1012;1655;free games;2025-02-27
1013;1413;video editor;2025-01-20
1014;1879;weather app;2025-02-20
1015;337;recipe app;2025-03-21
1016;129;learn english;2025-01-08
1017;983;video editor;2025-01-07
1018;1214;recipe app;2025-03-06
1019;507;learn english;2025-05-02
1020;489;recipe app;2025-01-14
1021;1683;recipe app;2025-05-14
1022;1627;weather app;2025-01-19
1023;1589;puzzle games;2025-06-08
1024;899;learn english;2025-06-10
1025;915;travel planner;2025-02-01
1026;176;budget app;2025-01-09
1027;773;recipe app;2025-06-27
1028;134;music player;2025-01-16
1029;1883;meditation app;2025-01-15
1030;618;puzzle games;2025-06-10
1031;885;photo editor;2025-01-27
1032;1388;budget app;2025-05-24
1033;107;crypto tracker;2025-04-08
1034;823;learn english;2025-06-08
1035;1541;video editor;2025-03-01
1036;1771;puzzle games;2025-06-18
1037;1278;free games;2025-04-27
1038;787;meditation app;2025-04-20
1039;1803;puzzle games;2025-06-08
1040;208;recipe app;2025-06-16
1041;1921;free games;2025-04-27
1042;1060;recipe app;2025-05-31
1043;395;learn english;2025-01-27
1044;26;puzzle games;2025-01-18
1045;1215;chat app;2025-05-27
1046;259;task manager;2025-03-07
1047;728;video editor;2025-05-04
1048;1485;puzzle games;2025-04-24
1049;381;weather app;2025-02-05
1050;1633;budget app;2025-01-16
1051;262;crypto tracker;2025-05-30
1052;893;task manager;2025-06-16
1053;1545;vpn;2025-03-21
1054;1196;grocery list;2025-02-07
1055;302;job search;2025-03-21
1056;1236;recipe app;2025-03-16
1057;756;free games;2025-05-13
1058;1202;music player;2025-01-15
1059;487;task manager;2025-05-24
1060;1759;budget app;2025-04-19
1061;705;chat app;2025-02-21
1062;1312;chat app;2025-01-18
1063;700;chat app;2025-06-20
1064;975;meditation app;2025-06-03
1065;1419;recipe app;2025-05-29
1066;1160;recipe app;2025-06-07
1067;614;video editor;2025-03-26
1068;333;learn english;2025-04-27
1069;1795;budget app;2025-05-07
1070;450;free games;2025-06-13
1071;457;weather app;2025-04-30
1072;1278;chat app;2025-03-03
1073;985;recipe app;2025-04-07
1074;421;language learning;2025-02-17
1075;1692;free games;2025-04-03
1076;21;photo editor;2025-04-02
1077;62;grocery list;2025-01-30
1078;292;crypto tracker;2025-04-23
1079;399;travel planner;2025-04-03
1080;90;free games;2025-02-20
1081;406;crypto tracker;2025-02-14
1082;449;note taking;2025-02-14
1083;696;grocery list;2025-03-04
1084;366;chat app;2025-01-06
1085;361;note taking;2025-01-26
1086;43;music player;2025-04-08
1087;1342;learn english;2025-03-28
1088;1918;chat app;2025-03-20
1089;935;weather app;2025-04-05
1090;1658;vpn;2025-06-19
1091;351;task manager;2025-06-09
1092;1806;video editor;2025-01-17
1093;243;music player;2025-02-03
1094;1628;chat app;2025-02-19
1095;1091;language learning;2025-06-27
1096;767;recipe app;2025-06-03
1097;880;weather app;2025-01-12
1098;1563;puzzle games;2025-05-31
1099;388;grocery list;2025-03-17
1100;1618;music player;2025-03-25
1101;507;budget app;2025-06-11
1102;1630;note taking;2025-02-02
1103;1744;task manager;2025-05-30
1104;1815;job search;2025-02-23
1105;1490;photo editor;2025-05-01
1106;1620;puzzle games;2025-01-17
1107;343;task manager;2025-04-10
1108;1539;task manager;2025-04-06
1109;1022;task manager;2025-04-29
1110;367;recipe app;2025-04-06
1111;1077;job search;2025-05-07
1112;971;note taking;2025-05-29
1113;822;travel planner;2025-06-16
1114;75;chat app;2025-02-26
1115;1833;chat app;2025-04-26
1116;1768;weather app;2025-04-12
1117;448;crypto tracker;2025-04-19
1118;1821;language learning;2025-05-27
1119;322;vpn;2025-03-07
1120;1128;photo editor;2025-02-04
1121;1540;photo editor;2025-03-17
1122;911;task manager;2025-04-01
1123;472;travel planner;2025-01-11
1124;953;task manager;2025-06-09
1125;689;video editor;2025-04-26
1126;958;video editor;2025-04-15
1127;753;job search;2025-03-23
1128;560;language learning;2025-01-07
1129;368;meditation app;2025-03-01
1130;544;photo editor;2025-04-02
1131;1847;photo editor;2025-03-17
1132;1726;task manager;2025-05-12
1133;1120;photo editor;2025-03-12
1134;1898;weather app;2025-01-26
1135;243;photo editor;2025-04-03
1136;79;grocery list;2025-02-21
1137;684;chat app;2025-06-22
1138;675;note taking;2025-03-19
1139;1527;note taking;2025-02-18
1140;1446;puzzle games;2025-02-05
1141;1752;grocery list;2025-03-08
1142;18;crypto tracker;2025-03-14
1143;1685;vpn;2025-04-14
1144;1938;language learning;2025-05-29
1145;1552;free games;2025-05-01
1146;1340;task manager;2025-02-08
1147;1773;language learning;2025-02-28
1148;465;chat app;2025-05-02
1149;479;task manager;2025-05-31
1150;1610;grocery list;2025-04-30
1151;1480;meditation app;2025-03-29
1152;1622;photo editor;2025-03-22
1153;1733;chat app;2025-04-20
1154;1578;video editor;2025-02-23
1155;899;meditation app;2025-05-23
1156;62;vpn;2025-02-05
1157;1183;music player;2025-03-20
1158;1932;free games;2025-05-08
1159;1660;vpn;2025-03-28
1160;462;video editor;2025-04-19
1161;1405;language learning;2025-06-26
1162;1102;crypto tracker;2025-03-25
1163;1203;free games;2025-05-26
1164;1609;budget app;2025-02-05
1165;315;recipe app;2025-05-26
1166;1290;puzzle games;2025-06-05
1167;1176;language learning;2025-04-08
1168;419;language learning;2025-01-17
1169;1095;language learning;2025-02-18
1170;973;learn english;2025-03-26
1171;1167;meditation app;2025-06-13
1172;1833;crypto tracker;2025-01-24
1173;352;learn english;2025-06-22
1174;1133;fitness tracker;2025-01-09
1175;1693;puzzle games;2025-05-06
1176;55;fitness tracker;2025-02-20
1177;143;language learning;2025-03-14
1178;422;weather app;2025-03-16
1179;1351;task manager;2025-01-18
1180;932;budget app;2025-04-05
1181;1062;free games;2025-02-13
1182;670;video editor;2025-04-11
1183;322;learn english;2025-02-03
1184;1099;video editor;2025-05-03
1185;1522;photo editor;2025-04-10
1186;1957;chat app;2025-02-03
1187;1783;chat app;2025-03-21
1188;886;job search;2025-02-10
1189;1237;travel planner;2025-03-21
1190;1204;chat app;2025-05-09
1191;1468;meditation app;2025-03-12
1192;414;free games;2025-02-06
1193;913;photo editor;2025-04-13
1194;1239;weather app;2025-05-15
1195;674;travel planner;2025-05-06
1196;943;meditation app;2025-05-28
1197;81;photo editor;2025-03-15
1198;1324;meditation app;2025-03-30
1199;1435;crypto tracker;2025-04-11
1200;1256;fitness tracker;2025-04-17
1201;511;fitness tracker;2025-06-08
1202;1502;video editor;2025-04-28
1203;788;fitness tracker;2025-06-28
1204;1165;learn english;2025-04-11
1205;1431;budget app;2025-03-03
1206;1814;fitness tracker;2025-03-12
1207;1808;grocery list;2025-03-16
1208;1366;photo editor;2025-06-28
1209;1488;chat app;2025-05-07
1210;843;grocery list;2025-02-01
1211;756;photo editor;2025-01-27
1212;1034;recipe app;2025-04-15
1213;924;fitness tracker;2025-03-06
1214;425;task manager;2025-01-12
1215;947;free games;2025-01-19
1216;1309;meditation app;2025-04-08
1217;704;language learning;2025-02-19
1218;813;budget app;2025-01-03
1219;514;learn english;2025-02-04
1220;670;meditation app;2025-05-05
1221;945;photo editor;2025-01-22
1222;1124;weather app;2025-04-23
1223;288;job search;2025-03-13
1224;1724;fitness tracker;2025-02-13
1225;1718;free games;2025-06-05
1226;206;fitness tracker;2025-03-17
1227;255;grocery list;2025-04-11
1228;345;photo editor;2025-06-21
1229;1564;free games;2025-06-23
1230;560;music player;2025-04-23
1231;734;fitness tracker;2025-02-25
1232;1464;budget app;2025-06-22
1233;1091;chat app;2025-04-24
1234;1427;budget app;2025-06-12
1235;1662;task manager;2025-06-14
1236;1357;learn english;2025-04-10
1237;1414;crypto tracker;2025-04-24
1238;108;puzzle games;2025-01-02
1239;100;language learning;2025-02-21
1240;1903;weather app;2025-04-06
1241;1862;weather app;2025-02-21
1242;188;free games;2025-04-18
1243;58;free games;2025-03-28
1244;1681;chat app;2025-06-24
1245;1371;photo editor;2025-02-26
1246;1964;learn english;2025-06-20
1247;344;fitness tracker;2025-01-12
1248;852;task manager;2025-01-28
1249;1671;recipe app;2025-03-24
1250;1152;chat app;2025-06-09
1251;425;grocery list;2025-04-12
1252;1923;video editor;2025-01-31
1253;476;chat app;2025-01-28
1254;731;recipe app;2025-02-14
1255;31;language learning;2025-06-17
1256;648;free games;2025-04-10
1257;436;meditation app;2025-02-26
1258;136;note taking;2025-06-16
1259;1278;vpn;2025-01-12
1260;138;chat app;2025-04-16
1261;618;puzzle games;2025-05-08
1262;209;grocery list;2025-05-26
1263;352;note taking;2025-01-25
1264;1229;recipe app;2025-06-11
1265;1427;language learning;2025-06-23
1266;1894;music player;2025-03-27
1267;360;recipe app;2025-06-20
1268;988;photo editor;2025-03-27
1269;37;puzzle games;2025-05-30
1270;920;language learning;2025-05-11
1271;1312;weather app;2025-05-09
1272;1204;free games;2025-03-01
1273;44;puzzle games;2025-02-01
1274;633;weather app;2025-04-20
1275;1551;weather app;2025-06-08
1276;163;budget app;2025-02-05
1277;768;job search;2025-03-17
1278;414;music player;2025-04-07
1279;419;budget app;2025-03-02
1280;1892;puzzle games;2025-04-24
1281;1514;recipe app;2025-02-04
1282;570;recipe app;2025-06-14
1283;1612;budget app;2025-05-14
1284;1622;video editor;2025-06-15
1285;1665;crypto tracker;2025-01-07
1286;470;recipe app;2025-03-29
1287;497;chat app;2025-05-19
1288;111;weather app;2025-06-25
1289;1426;weather app;2025-06-05
1290;1788;language learning;2025-05-14
1291;659;fitness tracker;2025-04-24
1292;1290;free games;2025-01-17
1293;1782;job search;2025-01-18
1294;1954;chat app;2025-01-14
1295;1300;music player;2025-02-22
1296;258;photo editor;2025-02-14
1297;1214;grocery list;2025-02-22
1298;484;task manager;2025-01-21
1299;873;meditation app;2025-03-21
1300;337;chat app;2025-03-04
1301;869;fitness tracker;2025-06-05
1302;510;crypto tracker;2025-03-15
1303;1181;meditation app;2025-06-12
1304;413;note taking;2025-05-04
1305;164;vpn;2025-04-12
1306;774;fitness tracker;2025-05-01
1307;904;video editor;2025-05-10
1308;1249;video editor;2025-02-09
1309;1679;job search;2025-01-06
1310;1561;language learning;2025-04-20
1311;1750;photo editor;2025-03-18
1312;1219;grocery list;2025-02-09
1313;1133;fitness tracker;2025-03-07
1314;780;meditation app;2025-03-20
1315;929;crypto tracker;2025-04-07
1316;1152;puzzle games;2025-05-04
1317;148;recipe app;2025-02-04
1318;1465;job search;2025-02-20
1319;317;chat app;2025-01-02
1320;27;task manager;2025-04-06
1321;1007;language learning;2025-04-17
1322;1926;language learning;2025-04-06
1323;787;job search;2025-03-20
1324;1313;travel planner;2025-01-19
1325;838;budget app;2025-02-01
1326;789;travel planner;2025-02-11
1327;398;video editor;2025-03-07
1328;1580;vpn;2025-05-11
1329;1453;job search;2025-06-12
1330;1411;vpn;2025-06-28
1331;119;language learning;2025-04-19
1332;1507;weather app;2025-03-04
1333;979;budget app;2025-04-03
1334;1293;free games;2025-06-28
1335;1364;music player;2025-03-08
1336;1240;meditation app;2025-06-24
1337;302;note taking;2025-03-05
1338;1234;travel planner;2025-06-19
1339;1724;fitness tracker;2025-01-04
1340;240;photo editor;2025-06-14
1341;1458;language learning;2025-04-12
1342;1447;travel planner;2025-01-21
1343;1062;chat app;2025-04-19
1344;340;video editor;2025-03-06
1345;1417;crypto tracker;2025-05-09
1346;1982;grocery list;2025-06-18
1347;1816;language learning;2025-05-31
1348;631;video editor;2025-01-23
1349;224;travel planner;2025-03-30
1350;1668;music player;2025-03-10
1351;1534;chat app;2025-04-12
1352;1432;crypto tracker;2025-01-02
1353;345;job search;2025-01-01
