download_id;user_id;app_id;download_date
3922;946;91;2025-05-08
3923;710;85;2025-05-15
3924;135;79;2025-05-10
3925;566;57;2025-03-04
3926;1078;22;2025-05-06
3927;1469;50;2025-06-17
3928;1518;8;2025-04-09
3929;1679;74;2025-03-27
3930;1356;33;2025-06-05
3931;114;77;2025-06-13
3932;214;82;2025-05-04
3933;353;11;2025-06-02
3934;657;78;2025-06-18
3935;1947;34;2025-04-25
3936;702;38;2025-06-09
3937;400;63;2025-01-16
3938;767;76;2025-04-21
3939;813;28;2025-04-12
3940;1628;64;2025-01-10
3941;1102;82;2025-04-10
3942;610;60;2025-04-17
3943;295;94;2025-02-19
3944;166;44;2025-06-25
3945;162;64;2025-04-28
3946;1816;85;2025-06-21
3947;242;30;2025-01-19
3948;1936;16;2025-05-19
3949;303;77;2025-04-30
3950;1643;66;2025-04-12
3951;215;28;2025-04-04
3952;961;33;2025-02-04
3953;248;63;2025-06-23
3954;1553;56;2025-03-11
3955;1776;14;2025-02-13
3956;1787;40;2025-01-25
3957;1867;32;2025-03-26
3958;146;67;2025-01-21
3959;690;66;2025-02-18
3960;178;31;2025-04-14
3961;688;12;2025-01-15
3962;747;54;2025-06-10
3963;921;92;2025-05-10
3964;295;74;2025-07-03
3965;1253;85;2025-01-27
3966;1208;87;2025-01-10
3967;1698;13;2025-02-17
3968;1640;45;2025-04-02
3969;1444;67;2025-03-31
3970;9;91;2025-04-15
3971;176;8;2025-02-04
3972;1349;36;2025-04-29
3973;318;67;2025-05-28
3974;676;59;2025-01-15
3975;1790;14;2025-04-02
3976;1270;73;2025-05-29
3977;907;90;2025-01-17
3978;1625;84;2025-06-26
3979;923;94;2025-03-10
3980;404;77;2025-02-10
3981;1745;54;2025-02-11
3982;1901;88;2025-05-19
3983;482;48;2025-05-03
3984;1171;39;2025-06-28
3985;1167;92;2025-03-10
3986;1929;2;2025-06-03
3987;1240;90;2025-01-30
3988;510;48;2025-03-30
3989;168;12;2025-01-27
3990;559;9;2025-02-28
3991;1754;63;2025-06-21
3992;1577;28;2025-02-08
3993;1976;22;2025-01-06
3994;1681;67;2025-06-16
3995;745;32;2025-03-06
3996;801;4;2025-04-24
3997;101;22;2025-06-07
3998;1788;29;2025-02-02
3999;603;41;2025-03-11
4000;389;49;2025-02-26
4001;1641;69;2025-02-09
4002;291;99;2025-06-16
4003;999;60;2025-02-23
4004;702;54;2025-03-27
4005;711;55;2025-06-08
4006;552;25;2025-01-16
4007;1595;71;2025-06-05
4008;1176;36;2025-07-03
4009;517;82;2025-01-12
4010;1954;92;2025-05-09
